FBgn0051460	30	FBgn0051460	7	1.9541963103868751	1.9541963103868751
FBgn0038237	4	FBgn0038237	32	-2.722466024471091	2.722466024471091
FBgn0039759	11	FBgn0039759	4	1.2630344058337937	1.2630344058337937
FBgn0038261	40	FBgn0038261	15	1.3575520046180838	1.3575520046180838
FBgn0039593	41	FBgn0039593	7	2.3923174227787602	2.3923174227787602
FBgn0261552	1421	FBgn0261552	5782	-2.023896637164073	2.023896637164073
FBgn0261053	98	FBgn0261053	46	1.074767768401972	1.074767768401972
FBgn0037684	12	FBgn0037684	35	-1.4694852833012202	1.4694852833012202
FBgn0038198	72	FBgn0038198	19	1.8678964639926547	1.8678964639926547
FBgn0039058	15	FBgn0039058	38	-1.2854022188622485	1.2854022188622485
FBgn0002868	20	FBgn0002868	73	-1.8171359428501896	1.8171359428501896
FBgn0065098	2	FBgn0065098	21	-2.8744691179161412	2.8744691179161412
FBgn0051326	7	FBgn0051326	17	-1.1699250014423124	1.1699250014423124
FBgn0267754	22	FBgn0267754	7	1.5235619560570128	1.5235619560570128
FBgn0039479	200	FBgn0039479	71	1.4811266897366162	1.4811266897366162
RR48386_transposable_element	30	RR48386_transposable_element	11	1.369233809665719	1.369233809665719
FBgn0037754	51	FBgn0037754	187	-1.8541491335365452	1.8541491335365452
FBgn0266745	15	FBgn0266745	37	-1.2479275134435857	1.2479275134435857
FBti0019387	17	FBti0019387	2	2.584962500721156	2.584962500721156
FBgn0038527	19	FBgn0038527	8	1.15200309344505	1.15200309344505
FBgn0039257	218	FBgn0039257	459	-1.0707029913432018	1.0707029913432018
FBgn0038528	134	FBgn0038528	61	1.1226192866639555	1.1226192866639555
FBgn0039464	890	FBgn0039464	388	1.19565527653573	1.19565527653573
FBti0019347	39	FBti0019347	12	1.6214883767462702	1.6214883767462702
FBgn0037935	8	FBgn0037935	25	-1.5305147166987798	1.5305147166987798
FBgn0024288	3	FBgn0024288	72	-4.189824558880018	4.189824558880018
FBgn0037635	79	FBgn0037635	163	-1.0356239097307214	1.0356239097307214
FBgn0266414	5	FBgn0266414	17	-1.5849625007211563	1.5849625007211563
FBgn0003137	4519	FBgn0003137	2240	1.0121801237921566	1.0121801237921566
FBgn0039419	667	FBgn0039419	1559	-1.2236260212755585	1.2236260212755585
FBgn0039808	16	FBgn0039808	37	-1.1604646721932461	1.1604646721932461
RR48347_transposable_element	61	RR48347_transposable_element	19	1.632268215499513	1.632268215499513
FBti0019367	11	FBti0019367	2	2.0	2.0
FBgn0250757	73	FBgn0250757	35	1.0395283641866373	1.0395283641866373
FBgn0051004	4	FBgn0051004	11	-1.2630344058337937	1.2630344058337937
FBgn0039094	5	FBgn0039094	13	-1.222392421336448	1.222392421336448
FBgn0039155	34	FBgn0039155	742	-4.40793538359363	4.40793538359363
FBti0019307	19	FBti0019307	3	2.321928094887362	2.321928094887362
FBgn0039640	24	FBgn0039640	69	-1.4854268271702418	1.4854268271702418
FBgn0041225	36	FBgn0041225	12	1.5090136474878577	1.5090136474878577
FBgn0037662	8	FBgn0037662	20	-1.222392421336448	1.222392421336448
FBgn0037468	2619	FBgn0037468	1185	1.1434628018788089	1.1434628018788089
FBgn0051092	206	FBgn0051092	39	2.371558862611963	2.371558862611963
FBgn0039788	20	FBgn0039788	2	2.807354922057604	2.807354922057604
FBgn0038804	108	FBgn0038804	48	1.153474480661718	1.153474480661718
FBgn0037646	6	FBgn0037646	33	-2.2801079191927354	2.2801079191927354
FBti0019469	179	FBti0019469	56	1.658963082164933	1.658963082164933
FBgn0038603	8	FBgn0038603	18	-1.0780025120012733	1.0780025120012733
FBgn0039527	15	FBgn0039527	32	-1.0443941193584534	1.0443941193584534
FBgn0037238	10	FBgn0037238	23	-1.125530882083859	1.125530882083859
FBgn0085376	153	FBgn0085376	332	-1.1125918263763608	1.1125918263763608
FBgn0000071	424	FBgn0000071	71	2.5613940295827518	2.5613940295827518
FBgn0039178	28	FBgn0039178	3	2.8579809951275723	2.8579809951275723
FBti0019434	21	FBti0019434	9	1.1375035237499351	1.1375035237499351
FBgn0267336	123	FBgn0267336	268	-1.117266052169749	1.117266052169749
FBgn0038832	43	FBgn0038832	247	-2.494764691749578	2.494764691749578
FBgn0265042	62	FBgn0265042	132	-1.0780025120012733	1.0780025120012733
FBgn0267679	11	FBgn0267679	4	1.2630344058337937	1.2630344058337937
FBgn0039809	214	FBgn0039809	456	-1.0878575054686095	1.0878575054686095
FBgn0002609	12	FBgn0002609	34	-1.4288432988038742	1.4288432988038742
FBgn0259821	158	FBgn0259821	77	1.027480736422107	1.027480736422107
FBgn0263041	32	FBgn0263041	76	-1.222392421336448	1.222392421336448
FBgn0037898	14	FBgn0037898	6	1.0995356735509143	1.0995356735509143
FBgn0038545	71	FBgn0038545	26	1.4150374992788437	1.4150374992788437
FBgn0051163	14	FBgn0051163	4	1.584962500721156	1.584962500721156
FBgn0039069	8	FBgn0039069	26	-1.5849625007211563	1.5849625007211563
FBgn0039485	68	FBgn0039485	18	1.8605969433345837	1.8605969433345837
FBgn0002922	5	FBgn0002922	23	-2.0	2.0
FBgn0024491	777	FBgn0024491	361	1.1037804579029866	1.1037804579029866
FBgn0040271	1056	FBgn0040271	498	1.0828636560454226	1.0828636560454226
FBgn0051415	3	FBgn0051415	15	-2.0	2.0
FBgn0039052	15	FBgn0039052	5	1.4150374992788437	1.4150374992788437
